Age,Income,CreditScore,Education,EmploymentType,MaritalStatus,Default
55.0,117521.0,426.0,2.0,0.0,2.0,0
24.0,20688.0,679.0,3.0,3.0,0.0,0
42.0,46852.0,347.0,3.0,0.0,1.0,0
21.0,74010.0,833.0,3.0,3.0,2.0,0
22.0,84004.0,646.0,1.0,1.0,1.0,0
47.0,95534.0,496.0,2.0,1.0,1.0,0
46.0,62894.0,728.0,3.0,2.0,0.0,0
50.0,77132.0,836.0,1.0,1.0,1.0,0
57.0,132864.0,601.0,3.0,3.0,0.0,1
55.0,114275.0,477.0,3.0,3.0,0.0,0
21.0,73727.0,814.0,1.0,1.0,1.0,0
54.0,104039.0,372.0,0.0,1.0,0.0,0
52.0,61417.0,692.0,3.0,1.0,0.0,0
24.0,82333.0,609.0,1.0,0.0,1.0,0
19.0,82333.0,448.0,2.0,3.0,0.0,0
62.0,101348.0,468.0,3.0,1.0,1.0,0
63.0,99949.0,818.0,0.0,0.0,1.0,0
43.0,131107.0,515.0,1.0,1.0,2.0,0
47.0,82664.0,510.0,0.0,1.0,1.0,0
65.0,41463.0,424.0,1.0,3.0,0.0,1
67.0,56397.0,591.0,3.0,1.0,0.0,0
65.0,94432.0,394.0,2.0,1.0,1.0,0
42.0,55816.0,328.0,0.0,1.0,1.0,0
66.0,51618.0,754.0,3.0,2.0,0.0,0
30.0,116596.0,415.0,1.0,3.0,0.0,0
66.0,78356.0,693.0,2.0,2.0,1.0,0
68.0,130605.0,386.0,3.0,2.0,1.0,0
20.0,40790.0,352.0,1.0,0.0,0.0,0
58.0,115731.0,533.0,3.0,3.0,2.0,0
29.0,19146.0,434.0,1.0,3.0,2.0,1
54.0,144881.0,573.0,2.0,2.0,2.0,0
63.0,138670.0,573.0,1.0,1.0,0.0,0
47.0,15680.0,324.0,3.0,1.0,2.0,1
48.0,19905.0,838.0,2.0,2.0,1.0,0
63.0,107947.0,326.0,3.0,2.0,2.0,0
32.0,94717.0,559.0,1.0,2.0,2.0,0
53.0,82333.0,689.0,2.0,3.0,1.0,0
67.0,73970.0,347.0,1.0,3.0,1.0,0
37.0,121536.0,426.0,1.0,2.0,2.0,0
24.0,47546.0,773.0,2.0,2.0,0.0,0
54.0,35942.0,377.0,1.0,2.0,2.0,0
20.0,39546.0,398.0,3.0,0.0,0.0,0
26.0,97820.0,809.0,2.0,2.0,1.0,0
50.0,41757.0,617.0,3.0,1.0,0.0,0
35.0,65064.0,754.0,2.0,1.0,2.0,0
27.0,82333.0,485.0,1.0,3.0,2.0,0
27.0,84150.0,573.0,2.0,2.0,1.0,1
40.0,92370.0,316.0,3.0,2.0,1.0,0
37.0,48371.0,400.0,0.0,2.0,0.0,0
43.0,82333.0,512.0,1.0,3.0,1.0,0
20.0,63279.0,604.0,3.0,2.0,1.0,0
39.0,77526.0,490.0,0.0,1.0,2.0,0
25.0,78286.0,788.0,2.0,0.0,1.0,0
59.0,117868.0,558.0,2.0,0.0,1.0,0
62.0,58120.0,449.0,0.0,0.0,2.0,0
18.0,55733.0,520.0,2.0,0.0,1.0,0
18.0,24843.0,813.0,0.0,2.0,0.0,1
45.0,22412.0,746.0,1.0,3.0,1.0,0
36.0,29496.0,549.0,2.0,1.0,1.0,1
23.0,69582.0,355.0,3.0,0.0,0.0,0
54.0,88268.0,306.0,1.0,0.0,2.0,0
64.0,111557.0,384.0,2.0,2.0,0.0,0
44.0,90959.0,373.0,3.0,1.0,0.0,0
21.0,136624.0,494.0,2.0,0.0,1.0,0
67.0,86967.0,737.0,0.0,2.0,2.0,0
68.0,112061.0,356.0,3.0,1.0,1.0,0
24.0,59473.0,573.0,3.0,3.0,2.0,0
43.0,114674.0,563.0,0.0,0.0,0.0,0
46.0,125678.0,419.0,1.0,0.0,2.0,0
21.0,115805.0,573.0,2.0,2.0,1.0,0
22.0,82333.0,790.0,0.0,2.0,2.0,0
62.0,82333.0,736.0,3.0,2.0,1.0,0
34.0,92355.0,573.0,1.0,2.0,2.0,0
38.0,33497.0,539.0,3.0,2.0,1.0,0
31.0,54045.0,714.0,0.0,0.0,2.0,0
29.0,60350.0,468.0,3.0,2.0,0.0,0
43.0,74550.0,335.0,0.0,1.0,1.0,1
62.0,82333.0,463.0,2.0,2.0,0.0,0
57.0,34365.0,819.0,2.0,3.0,2.0,0
61.0,27669.0,486.0,3.0,3.0,0.0,0
63.0,66071.0,639.0,1.0,3.0,1.0,1
56.0,59956.0,849.0,1.0,1.0,1.0,0
42.0,81780.0,825.0,1.0,0.0,2.0,0
35.0,127957.0,612.0,0.0,1.0,2.0,0
27.0,141040.0,314.0,2.0,2.0,0.0,0
43.0,83177.0,738.0,0.0,2.0,1.0,0
20.0,82333.0,573.0,0.0,3.0,1.0,1
23.0,51599.0,781.0,2.0,1.0,1.0,1
59.0,131409.0,360.0,1.0,1.0,0.0,0
40.0,128424.0,755.0,2.0,0.0,1.0,0
58.0,74170.0,472.0,0.0,0.0,1.0,0
29.0,39755.0,841.0,2.0,3.0,1.0,1
46.0,82333.0,822.0,1.0,3.0,1.0,0
63.0,16806.0,327.0,1.0,2.0,1.0,0
43.0,46334.0,508.0,0.0,1.0,2.0,0
51.0,82333.0,386.0,1.0,3.0,2.0,0
39.0,82333.0,354.0,2.0,0.0,2.0,1
24.0,58224.0,698.0,0.0,1.0,0.0,0
38.0,42767.0,437.0,0.0,1.0,1.0,0
40.0,112683.0,375.0,1.0,1.0,1.0,0
43.0,136136.0,722.0,1.0,3.0,1.0,0
43.0,22173.0,322.0,0.0,1.0,1.0,0
54.0,114018.0,326.0,1.0,2.0,1.0,0
63.0,102935.0,527.0,2.0,2.0,1.0,0
22.0,86512.0,517.0,1.0,1.0,1.0,0
29.0,95045.0,534.0,0.0,1.0,1.0,0
48.0,79777.0,573.0,3.0,3.0,0.0,0
67.0,82333.0,401.0,1.0,2.0,2.0,0
43.0,93093.0,774.0,2.0,1.0,0.0,1
38.0,128640.0,543.0,3.0,2.0,2.0,0
32.0,76324.0,647.0,1.0,3.0,0.0,0
47.0,141441.0,380.0,3.0,2.0,2.0,0
22.0,137573.0,419.0,0.0,1.0,1.0,0
37.0,82333.0,349.0,1.0,1.0,1.0,0
35.0,33185.0,573.0,3.0,0.0,2.0,1
44.0,108607.0,700.0,0.0,0.0,2.0,0
21.0,82333.0,573.0,2.0,0.0,1.0,1
20.0,53741.0,426.0,1.0,0.0,0.0,0
66.0,71208.0,457.0,2.0,1.0,0.0,0
39.0,60061.0,556.0,0.0,2.0,2.0,0
43.0,21479.0,402.0,2.0,0.0,2.0,0
40.0,139753.0,573.0,3.0,0.0,1.0,0
53.0,110019.0,573.0,1.0,3.0,2.0,0
43.0,33155.0,559.0,1.0,1.0,1.0,1
22.0,78874.0,305.0,2.0,3.0,1.0,0
35.0,22228.0,373.0,0.0,1.0,1.0,1
27.0,50555.0,723.0,1.0,0.0,0.0,0
35.0,76784.0,584.0,2.0,3.0,1.0,1
26.0,25748.0,363.0,2.0,1.0,1.0,0
26.0,116517.0,517.0,1.0,1.0,2.0,0
61.0,94747.0,776.0,2.0,1.0,0.0,0
68.0,55119.0,474.0,2.0,0.0,2.0,0
43.0,39981.0,504.0,2.0,0.0,1.0,0
38.0,21533.0,669.0,1.0,3.0,1.0,0
40.0,46184.0,451.0,2.0,2.0,1.0,0
51.0,99363.0,694.0,3.0,3.0,1.0,0
40.0,84221.0,763.0,1.0,3.0,2.0,0
40.0,34811.0,660.0,2.0,0.0,2.0,0
60.0,94744.0,610.0,2.0,1.0,0.0,0
22.0,122838.0,408.0,1.0,3.0,2.0,0
31.0,134037.0,520.0,1.0,3.0,1.0,0
37.0,88196.0,404.0,1.0,2.0,1.0,0
63.0,107791.0,527.0,2.0,0.0,1.0,0
47.0,98018.0,740.0,2.0,1.0,2.0,0
22.0,62808.0,677.0,0.0,3.0,0.0,1
61.0,49389.0,496.0,3.0,3.0,1.0,0
58.0,95619.0,643.0,3.0,3.0,1.0,0
57.0,23798.0,753.0,2.0,3.0,0.0,1
43.0,109818.0,823.0,2.0,0.0,1.0,0
43.0,49229.0,301.0,1.0,1.0,2.0,1
20.0,24864.0,467.0,3.0,1.0,2.0,0
25.0,40015.0,596.0,1.0,3.0,2.0,0
42.0,29668.0,379.0,0.0,1.0,0.0,0
33.0,110586.0,760.0,0.0,0.0,0.0,0
43.0,101123.0,549.0,0.0,2.0,1.0,0
26.0,88364.0,554.0,1.0,2.0,2.0,0
43.0,82333.0,470.0,2.0,0.0,1.0,0
36.0,51073.0,679.0,0.0,0.0,2.0,1
28.0,75258.0,793.0,3.0,1.0,1.0,1
41.0,57049.0,487.0,0.0,0.0,1.0,0
58.0,31201.0,410.0,2.0,3.0,2.0,0
23.0,32539.0,739.0,0.0,3.0,2.0,0
51.0,83001.0,771.0,1.0,3.0,1.0,0
34.0,115817.0,589.0,3.0,0.0,2.0,0
61.0,138262.0,433.0,0.0,2.0,0.0,0
21.0,102443.0,442.0,2.0,0.0,2.0,0
51.0,144349.0,430.0,1.0,2.0,2.0,0
63.0,81675.0,485.0,3.0,2.0,0.0,0
34.0,117689.0,775.0,1.0,0.0,1.0,1
29.0,63179.0,813.0,1.0,3.0,2.0,0
26.0,50728.0,368.0,1.0,0.0,1.0,1
33.0,84616.0,669.0,1.0,0.0,1.0,1
43.0,109053.0,779.0,0.0,3.0,2.0,0
67.0,46574.0,688.0,1.0,0.0,1.0,1
59.0,139014.0,695.0,1.0,3.0,2.0,0
52.0,145629.0,768.0,3.0,1.0,0.0,0
32.0,96124.0,343.0,1.0,0.0,1.0,1
60.0,54105.0,702.0,3.0,1.0,2.0,0
36.0,121329.0,783.0,0.0,3.0,2.0,0
63.0,68973.0,796.0,2.0,1.0,0.0,0
51.0,84072.0,716.0,2.0,1.0,0.0,0
23.0,71063.0,395.0,0.0,1.0,0.0,0
59.0,45713.0,714.0,2.0,2.0,2.0,0
58.0,94938.0,415.0,0.0,3.0,0.0,0
54.0,143182.0,443.0,3.0,3.0,1.0,0
29.0,119503.0,670.0,1.0,2.0,1.0,0
51.0,20325.0,436.0,1.0,3.0,2.0,0
47.0,58266.0,807.0,2.0,0.0,2.0,1
37.0,58173.0,653.0,2.0,0.0,1.0,0
41.0,57679.0,370.0,1.0,1.0,2.0,0
66.0,129234.0,372.0,3.0,2.0,0.0,0
30.0,121084.0,573.0,2.0,1.0,2.0,0
59.0,41711.0,511.0,1.0,3.0,1.0,0
37.0,32600.0,838.0,3.0,3.0,0.0,0
63.0,42918.0,585.0,2.0,3.0,0.0,0
50.0,82333.0,709.0,0.0,1.0,1.0,0
51.0,56693.0,833.0,0.0,3.0,2.0,0
27.0,33184.0,579.0,2.0,3.0,1.0,1
53.0,131508.0,823.0,1.0,1.0,0.0,0
40.0,78962.0,573.0,1.0,1.0,2.0,0
39.0,127108.0,674.0,0.0,1.0,1.0,0
29.0,47500.0,677.0,0.0,3.0,1.0,0
44.0,33121.0,514.0,1.0,3.0,0.0,1
18.0,71596.0,374.0,1.0,3.0,1.0,0
46.0,41095.0,735.0,2.0,1.0,2.0,1
43.0,132302.0,652.0,2.0,1.0,1.0,0
19.0,127138.0,780.0,0.0,2.0,0.0,0
43.0,146205.0,603.0,3.0,0.0,2.0,0
56.0,38917.0,766.0,0.0,2.0,0.0,0
62.0,122974.0,777.0,3.0,1.0,2.0,0
54.0,60633.0,609.0,2.0,0.0,1.0,0
26.0,81278.0,605.0,0.0,0.0,2.0,0
27.0,33503.0,469.0,1.0,0.0,0.0,0
57.0,91671.0,616.0,0.0,1.0,0.0,0
20.0,106678.0,789.0,1.0,1.0,1.0,0
43.0,118544.0,355.0,1.0,0.0,2.0,0
60.0,112771.0,597.0,0.0,3.0,2.0,0
18.0,72803.0,396.0,2.0,1.0,0.0,0
28.0,69685.0,759.0,1.0,3.0,2.0,1
57.0,111218.0,573.0,0.0,1.0,1.0,0
65.0,122520.0,833.0,1.0,3.0,0.0,0
43.0,40000.0,505.0,1.0,1.0,1.0,0
62.0,23190.0,656.0,1.0,1.0,0.0,0
63.0,83277.0,401.0,2.0,2.0,2.0,0
39.0,84298.0,637.0,3.0,1.0,1.0,0
52.0,65505.0,733.0,1.0,2.0,0.0,0
55.0,94414.0,573.0,3.0,3.0,0.0,0
46.0,64507.0,791.0,1.0,2.0,2.0,0
46.0,135290.0,547.0,3.0,1.0,1.0,0
35.0,83718.0,728.0,1.0,1.0,0.0,0
53.0,138993.0,482.0,1.0,0.0,0.0,0
56.0,115466.0,717.0,1.0,2.0,2.0,0
58.0,82333.0,573.0,1.0,0.0,2.0,0
18.0,61528.0,678.0,0.0,2.0,0.0,0
62.0,79268.0,581.0,3.0,1.0,2.0,0
22.0,82333.0,611.0,0.0,0.0,2.0,1
40.0,40728.0,382.0,1.0,0.0,2.0,0
60.0,73848.0,476.0,1.0,0.0,0.0,0
62.0,82333.0,773.0,3.0,1.0,2.0,0
30.0,82333.0,573.0,0.0,2.0,0.0,0
40.0,145016.0,652.0,2.0,0.0,2.0,0
28.0,35619.0,455.0,1.0,3.0,0.0,0
69.0,45777.0,387.0,2.0,0.0,2.0,0
49.0,74428.0,550.0,1.0,2.0,2.0,0
55.0,113414.0,485.0,0.0,0.0,0.0,0
64.0,107452.0,745.0,1.0,2.0,2.0,0
66.0,139881.0,567.0,2.0,2.0,0.0,0
43.0,69624.0,315.0,1.0,1.0,2.0,0
54.0,39199.0,606.0,0.0,2.0,2.0,0
27.0,36555.0,451.0,1.0,1.0,0.0,0
62.0,60278.0,322.0,3.0,3.0,0.0,0
39.0,62830.0,700.0,2.0,2.0,1.0,0
31.0,102245.0,571.0,2.0,2.0,1.0,0
22.0,59335.0,747.0,0.0,0.0,2.0,0
36.0,74489.0,573.0,1.0,2.0,0.0,0
24.0,19111.0,573.0,1.0,3.0,2.0,1
35.0,21855.0,796.0,2.0,3.0,1.0,0
47.0,145553.0,781.0,2.0,3.0,0.0,0
35.0,82333.0,573.0,1.0,1.0,0.0,0
34.0,75095.0,516.0,0.0,0.0,0.0,0
43.0,123894.0,573.0,2.0,2.0,2.0,0
55.0,82333.0,719.0,1.0,0.0,2.0,0
29.0,54170.0,705.0,1.0,1.0,2.0,0
44.0,32444.0,714.0,3.0,0.0,1.0,0
24.0,41849.0,701.0,1.0,1.0,2.0,0
44.0,82333.0,328.0,0.0,2.0,2.0,0
43.0,49317.0,588.0,3.0,0.0,2.0,0
30.0,57219.0,741.0,1.0,1.0,0.0,0
67.0,138973.0,441.0,3.0,3.0,1.0,0
55.0,143138.0,783.0,1.0,2.0,2.0,0
54.0,64398.0,328.0,0.0,1.0,0.0,0
31.0,122758.0,745.0,1.0,1.0,0.0,0
63.0,115615.0,667.0,0.0,3.0,1.0,0
29.0,126646.0,448.0,1.0,2.0,2.0,0
22.0,100893.0,819.0,3.0,2.0,0.0,1
64.0,54796.0,332.0,0.0,1.0,2.0,0
43.0,147021.0,712.0,0.0,1.0,0.0,0
44.0,49902.0,477.0,2.0,3.0,0.0,0
33.0,89544.0,626.0,2.0,2.0,2.0,0
41.0,24690.0,573.0,1.0,0.0,2.0,0
27.0,72386.0,674.0,1.0,0.0,0.0,0
18.0,29918.0,417.0,1.0,0.0,2.0,0
50.0,111489.0,544.0,1.0,3.0,2.0,0
22.0,128457.0,573.0,1.0,1.0,1.0,0
21.0,115392.0,637.0,1.0,0.0,0.0,0
63.0,95024.0,428.0,0.0,1.0,1.0,0
48.0,124615.0,595.0,3.0,2.0,2.0,0
41.0,82333.0,697.0,1.0,2.0,2.0,0
43.0,130266.0,755.0,3.0,1.0,1.0,0
23.0,29457.0,819.0,0.0,0.0,2.0,0
23.0,131819.0,837.0,1.0,3.0,0.0,1
61.0,68648.0,330.0,3.0,1.0,2.0,0
60.0,25573.0,474.0,0.0,2.0,2.0,0
69.0,79444.0,810.0,1.0,3.0,1.0,0
47.0,31893.0,573.0,2.0,1.0,0.0,1
45.0,64663.0,671.0,2.0,3.0,2.0,0
21.0,82333.0,549.0,1.0,2.0,0.0,0
54.0,124966.0,789.0,0.0,0.0,2.0,0
24.0,58581.0,554.0,1.0,1.0,1.0,0
41.0,72885.0,555.0,0.0,2.0,2.0,0
43.0,143682.0,455.0,1.0,1.0,1.0,0
52.0,16377.0,416.0,0.0,2.0,0.0,0
19.0,79274.0,317.0,3.0,3.0,0.0,1
23.0,73420.0,729.0,1.0,0.0,2.0,0
19.0,113804.0,573.0,1.0,3.0,0.0,1
36.0,49287.0,692.0,1.0,2.0,2.0,0
32.0,95997.0,609.0,0.0,1.0,0.0,0
43.0,75108.0,492.0,2.0,0.0,0.0,0
41.0,82333.0,456.0,3.0,0.0,0.0,0
47.0,37882.0,398.0,3.0,2.0,0.0,0
56.0,39491.0,567.0,1.0,0.0,1.0,0
29.0,107851.0,599.0,2.0,3.0,1.0,0
19.0,65353.0,391.0,3.0,2.0,0.0,0
66.0,82333.0,794.0,2.0,3.0,0.0,0
68.0,44713.0,573.0,3.0,3.0,0.0,1
55.0,148220.0,573.0,1.0,2.0,1.0,0
27.0,112450.0,327.0,3.0,3.0,1.0,0
48.0,82333.0,457.0,1.0,3.0,2.0,0
64.0,87573.0,325.0,1.0,2.0,2.0,0
69.0,50979.0,343.0,1.0,0.0,2.0,0
67.0,118207.0,608.0,0.0,3.0,1.0,0
57.0,83654.0,483.0,3.0,3.0,0.0,0
43.0,49953.0,355.0,1.0,2.0,0.0,0
35.0,89631.0,433.0,3.0,0.0,1.0,0
23.0,65956.0,379.0,3.0,1.0,0.0,0
39.0,144581.0,790.0,0.0,0.0,1.0,0
41.0,88787.0,687.0,2.0,1.0,2.0,0
36.0,120928.0,427.0,0.0,2.0,0.0,0
65.0,123014.0,351.0,2.0,1.0,0.0,0
37.0,126972.0,494.0,3.0,0.0,2.0,0
18.0,78384.0,528.0,3.0,0.0,0.0,0
67.0,146927.0,573.0,0.0,1.0,0.0,0
65.0,134432.0,483.0,1.0,1.0,0.0,0
38.0,91078.0,770.0,1.0,0.0,1.0,0
52.0,104669.0,388.0,1.0,0.0,0.0,1
43.0,82333.0,448.0,1.0,2.0,0.0,0
54.0,31781.0,541.0,2.0,1.0,2.0,0
64.0,63052.0,376.0,1.0,1.0,2.0,0
43.0,102616.0,547.0,2.0,1.0,1.0,0
43.0,148808.0,519.0,1.0,1.0,2.0,0
21.0,87410.0,552.0,0.0,1.0,1.0,1
63.0,41016.0,315.0,1.0,2.0,0.0,0
63.0,82333.0,758.0,2.0,2.0,1.0,0
48.0,15721.0,577.0,0.0,1.0,1.0,0
43.0,146021.0,746.0,1.0,0.0,2.0,0
31.0,120835.0,430.0,1.0,1.0,0.0,0
35.0,62842.0,614.0,0.0,1.0,2.0,0
32.0,44768.0,715.0,1.0,3.0,2.0,0
59.0,32594.0,353.0,1.0,1.0,1.0,1
20.0,89909.0,410.0,0.0,0.0,2.0,0
20.0,63271.0,511.0,0.0,0.0,0.0,0
43.0,110542.0,609.0,0.0,0.0,1.0,0
26.0,123840.0,673.0,2.0,3.0,1.0,0
51.0,128056.0,363.0,3.0,0.0,0.0,0
62.0,145444.0,606.0,1.0,2.0,2.0,0
62.0,90672.0,490.0,2.0,1.0,1.0,0
53.0,135175.0,474.0,2.0,3.0,2.0,0
30.0,69036.0,573.0,0.0,2.0,1.0,0
38.0,37838.0,771.0,3.0,1.0,0.0,0
58.0,82333.0,496.0,1.0,0.0,2.0,0
20.0,98224.0,580.0,3.0,2.0,0.0,0
44.0,146572.0,778.0,0.0,1.0,2.0,0
39.0,82333.0,699.0,1.0,2.0,1.0,0
65.0,116981.0,834.0,3.0,2.0,1.0,0
46.0,45134.0,822.0,3.0,0.0,2.0,0
30.0,131495.0,775.0,0.0,3.0,2.0,0
29.0,75228.0,516.0,1.0,0.0,0.0,0
33.0,62145.0,759.0,2.0,0.0,0.0,0
22.0,40666.0,597.0,1.0,1.0,2.0,0
29.0,42032.0,766.0,1.0,3.0,2.0,0
35.0,113824.0,770.0,0.0,3.0,2.0,0
22.0,95982.0,345.0,3.0,2.0,1.0,0
55.0,55975.0,723.0,0.0,0.0,2.0,0
18.0,32770.0,811.0,2.0,0.0,1.0,1
54.0,43590.0,518.0,3.0,0.0,1.0,0
59.0,82333.0,424.0,2.0,2.0,1.0,1
20.0,70636.0,819.0,3.0,0.0,0.0,1
41.0,125459.0,561.0,1.0,3.0,0.0,0
22.0,82333.0,844.0,2.0,3.0,2.0,0
37.0,82333.0,338.0,0.0,1.0,1.0,0
41.0,44186.0,524.0,2.0,0.0,2.0,0
43.0,72644.0,721.0,0.0,2.0,2.0,1
68.0,82333.0,311.0,3.0,3.0,1.0,1
50.0,148605.0,791.0,3.0,2.0,1.0,0
43.0,86546.0,709.0,0.0,3.0,2.0,0
40.0,125022.0,637.0,0.0,1.0,0.0,0
49.0,120294.0,571.0,3.0,1.0,1.0,1
29.0,145195.0,588.0,2.0,3.0,0.0,0
57.0,68591.0,844.0,2.0,1.0,1.0,0
30.0,55386.0,469.0,2.0,1.0,1.0,0
28.0,71666.0,632.0,1.0,0.0,0.0,0
43.0,142854.0,687.0,0.0,2.0,2.0,0
22.0,114828.0,496.0,2.0,0.0,2.0,1
35.0,42315.0,645.0,1.0,3.0,2.0,0
34.0,145430.0,798.0,1.0,3.0,2.0,0
67.0,95266.0,707.0,1.0,2.0,2.0,0
68.0,82333.0,546.0,1.0,2.0,1.0,0
46.0,68561.0,796.0,0.0,3.0,2.0,0
56.0,89839.0,475.0,2.0,2.0,1.0,0
28.0,101662.0,622.0,2.0,1.0,2.0,0
27.0,88748.0,490.0,1.0,0.0,0.0,0
36.0,118916.0,620.0,0.0,1.0,0.0,0
53.0,134571.0,357.0,2.0,3.0,0.0,0
37.0,82333.0,418.0,2.0,1.0,0.0,0
34.0,53809.0,732.0,3.0,2.0,1.0,1
38.0,121221.0,605.0,0.0,1.0,2.0,0
35.0,47430.0,484.0,3.0,1.0,2.0,0
61.0,58438.0,337.0,1.0,1.0,0.0,0
44.0,57048.0,350.0,0.0,0.0,0.0,1
42.0,16114.0,756.0,3.0,0.0,0.0,0
26.0,70603.0,798.0,3.0,1.0,2.0,0
63.0,47987.0,573.0,0.0,2.0,2.0,0
38.0,82333.0,517.0,1.0,0.0,2.0,0
24.0,86619.0,406.0,1.0,1.0,2.0,0
51.0,20606.0,572.0,3.0,2.0,1.0,0
18.0,60441.0,383.0,1.0,1.0,2.0,0
47.0,126949.0,822.0,2.0,2.0,0.0,0
19.0,82333.0,357.0,1.0,2.0,2.0,1
19.0,109791.0,823.0,2.0,3.0,2.0,0
55.0,126073.0,428.0,2.0,2.0,1.0,0
58.0,102901.0,483.0,3.0,1.0,2.0,0
68.0,130927.0,397.0,0.0,3.0,1.0,0
41.0,74264.0,669.0,1.0,2.0,1.0,0
30.0,100220.0,709.0,3.0,0.0,1.0,0
68.0,62157.0,573.0,0.0,1.0,2.0,0
32.0,146614.0,416.0,2.0,2.0,2.0,0
65.0,135089.0,583.0,0.0,1.0,1.0,0
53.0,110052.0,394.0,2.0,2.0,1.0,0
47.0,18896.0,802.0,0.0,0.0,1.0,0
32.0,114491.0,678.0,3.0,1.0,1.0,0
68.0,101018.0,566.0,1.0,3.0,2.0,0
55.0,120270.0,477.0,3.0,3.0,2.0,0
22.0,129637.0,550.0,2.0,1.0,2.0,0
48.0,47660.0,472.0,0.0,3.0,1.0,0
48.0,62330.0,372.0,2.0,2.0,1.0,0
68.0,91045.0,365.0,1.0,0.0,1.0,0
67.0,93683.0,781.0,3.0,3.0,2.0,0
20.0,112295.0,575.0,2.0,3.0,1.0,0
31.0,105441.0,828.0,1.0,1.0,0.0,1
53.0,100651.0,477.0,1.0,0.0,0.0,0
59.0,137296.0,609.0,3.0,2.0,2.0,0
54.0,24907.0,500.0,1.0,3.0,2.0,0
41.0,117152.0,584.0,3.0,2.0,1.0,0
43.0,106210.0,499.0,1.0,3.0,0.0,0
38.0,70175.0,602.0,0.0,0.0,2.0,0
24.0,82333.0,573.0,1.0,0.0,1.0,0
49.0,110430.0,701.0,2.0,2.0,0.0,1
20.0,57449.0,789.0,2.0,1.0,1.0,0
26.0,25959.0,580.0,3.0,1.0,2.0,0
27.0,53867.0,706.0,3.0,3.0,0.0,1
52.0,67866.0,794.0,2.0,1.0,1.0,0
31.0,111328.0,573.0,1.0,1.0,2.0,0
43.0,137409.0,647.0,3.0,1.0,2.0,0
38.0,122987.0,620.0,2.0,2.0,2.0,0
37.0,16655.0,361.0,1.0,2.0,2.0,1
31.0,82333.0,337.0,0.0,0.0,0.0,1
30.0,140010.0,680.0,0.0,1.0,0.0,0
64.0,105009.0,544.0,3.0,0.0,1.0,0
61.0,127223.0,734.0,1.0,1.0,0.0,0
18.0,23787.0,573.0,2.0,1.0,1.0,0
36.0,77249.0,319.0,1.0,2.0,2.0,0
21.0,41945.0,727.0,3.0,2.0,0.0,0
43.0,104238.0,348.0,2.0,3.0,2.0,0
55.0,125031.0,573.0,0.0,3.0,2.0,0
36.0,31578.0,567.0,3.0,0.0,1.0,0
67.0,47247.0,414.0,1.0,1.0,1.0,0
43.0,78594.0,569.0,1.0,3.0,2.0,0
26.0,82333.0,694.0,2.0,0.0,0.0,0
43.0,65656.0,797.0,1.0,2.0,2.0,0
30.0,82333.0,834.0,1.0,1.0,1.0,0
41.0,103227.0,436.0,2.0,3.0,2.0,0
23.0,38505.0,625.0,1.0,1.0,0.0,1
33.0,92046.0,612.0,3.0,0.0,2.0,0
61.0,66843.0,582.0,3.0,0.0,2.0,0
43.0,141957.0,502.0,1.0,3.0,2.0,0
46.0,75699.0,365.0,0.0,3.0,1.0,0
43.0,100174.0,619.0,0.0,3.0,1.0,0
27.0,121660.0,533.0,0.0,2.0,1.0,1
29.0,147048.0,711.0,2.0,2.0,2.0,0
67.0,69246.0,522.0,3.0,2.0,0.0,0
53.0,28213.0,531.0,3.0,3.0,0.0,0
48.0,61940.0,644.0,1.0,2.0,1.0,0
22.0,60226.0,592.0,1.0,2.0,2.0,1
27.0,43069.0,511.0,0.0,2.0,0.0,0
55.0,128536.0,346.0,1.0,0.0,0.0,0
37.0,94084.0,537.0,0.0,3.0,1.0,0
52.0,139104.0,497.0,0.0,0.0,2.0,1
43.0,73983.0,429.0,0.0,3.0,1.0,0
43.0,128349.0,634.0,0.0,1.0,2.0,0
67.0,82333.0,798.0,1.0,2.0,0.0,0
31.0,111943.0,791.0,3.0,3.0,0.0,0
52.0,120718.0,487.0,2.0,1.0,2.0,0
55.0,82333.0,639.0,3.0,0.0,2.0,0
69.0,123730.0,763.0,2.0,2.0,0.0,0
22.0,140092.0,375.0,2.0,0.0,2.0,0
63.0,36373.0,760.0,2.0,3.0,0.0,0
21.0,136403.0,355.0,1.0,3.0,2.0,0
55.0,43129.0,632.0,1.0,0.0,2.0,0
43.0,15249.0,642.0,2.0,1.0,1.0,1
53.0,46227.0,513.0,0.0,3.0,1.0,0
66.0,16686.0,830.0,3.0,2.0,0.0,0
47.0,24559.0,637.0,1.0,0.0,2.0,0
35.0,132921.0,573.0,2.0,1.0,0.0,0
55.0,63612.0,802.0,2.0,0.0,2.0,0
64.0,82333.0,700.0,1.0,0.0,2.0,0
51.0,27069.0,336.0,0.0,3.0,0.0,0
31.0,103130.0,573.0,1.0,0.0,0.0,0
43.0,24151.0,798.0,1.0,0.0,1.0,0
18.0,72045.0,687.0,1.0,1.0,2.0,0
60.0,102457.0,665.0,1.0,2.0,1.0,0
46.0,50899.0,429.0,2.0,1.0,0.0,1
64.0,16245.0,372.0,3.0,2.0,2.0,1
39.0,82333.0,792.0,0.0,3.0,0.0,0
43.0,96133.0,573.0,3.0,1.0,2.0,0
39.0,115224.0,449.0,2.0,2.0,2.0,0
64.0,104383.0,573.0,2.0,3.0,0.0,0
59.0,125690.0,573.0,1.0,1.0,1.0,0
